type,amount,oldbalanceOrg,newbalanceOrig,isFraud,Fraud_Status
0,0.002317571,0.204376025,0.247064612,1,Fraud
0.5,0.000146736,5.77E-06,0,1,Fraud
0.75,0.000278394,0,0,1,Fraud
0.25,0.046096694,0.024353144,0,0,No Fraud
0.25,0.067132512,0.035466486,0,0,No Fraud
1,0.002859893,0.001510898,0,0,No Fraud
0.75,0.000908991,0.002928918,0.002942529,1,Fraud
0.75,0.000947685,0,0,1,Fraud
0.25,0.013666104,0.015131046,0.009506641,1,Fraud
0.25,0.003885139,0.000864042,0,1,Fraud
0.25,0.002640611,0.001370008,0,1,Fraud
1,0.026128282,0,0,1,Fraud
0.75,0.000118056,0.001387236,0.001592057,1,Fraud
0,0.005730345,0.005017081,0.00966681,1,Fraud
0.25,0.006753251,0.002567608,0,1,Fraud
0.25,0.002592244,0.00492199,0.004268938,1,Fraud
0.25,0.031547523,0.016666735,0,0,No Fraud
0.25,0.001257973,0,0,1,Fraud
0.25,0.005247612,0,0,1,Fraud
1,0.001972465,0.001042064,0,0,No Fraud
1,0.023402214,0.000503683,0,1,Fraud
0.25,0.000514361,4.26E-05,0,1,Fraud
1,4.78E-05,2.53E-05,0,0,No Fraud
0.75,0.000817967,0.008073853,0.00918285,1,Fraud
1,0.001155425,0.000610418,0,0,No Fraud
1,0.019304356,0.0101986,0,0,No Fraud
0,0.006765244,0.045113808,0.058507,1,Fraud
0.75,0.000164502,4.88E-05,0,1,Fraud
0.75,0.000144965,0.000211261,0.000161836,1,Fraud
0.75,0.000156992,0.004286378,0.005051161,1,Fraud
0.25,0.001670477,0.00033886,0,1,Fraud
0.75,5.13E-05,0.001393924,0.001642444,1,Fraud
0.25,4.26E-05,0.009428877,0.011303396,1,Fraud
1,0.021140663,0.011168732,0,0,No Fraud
0.25,0.000337483,0.000666963,0.00058722,1,Fraud
1,0.071265654,0,0,1,Fraud
0.25,0.003772547,0,0,1,Fraud
0.25,0.005721579,0.003022742,0,0,No Fraud
0.25,0.095967585,0.050700218,0,0,No Fraud
0.25,0.018053009,0.009537507,0,0,No Fraud
0.75,3.64E-05,0.000184039,0.000198033,1,Fraud
0.25,0.065644995,0.034680622,0,0,No Fraud
0.25,0.014542631,0.007682954,0,0,No Fraud
0.25,0.006730518,0,0,1,Fraud
0.25,0.22600986,0.119402287,0,0,No Fraud
0,0.008279591,0.087941236,0.11093298,1,Fraud
0.75,6.77E-05,0,0,1,Fraud
1,0.008562682,0.004523713,0,0,No Fraud
1,0.004705943,0,0,1,Fraud
0.25,0.054658493,0.028876391,0,0,No Fraud
0.75,0.000296038,0,0,1,Fraud
0.75,0.000515393,0,0,1,Fraud
0.25,0.000354376,0.000187219,0,0,No Fraud
1,0.188275484,0.099467003,0,0,No Fraud
0.25,0.011303755,0.005971838,0,0,No Fraud
0.25,0.012613733,0.006663906,0,0,No Fraud
0.75,0.000552285,0.00238145,0.002511107,1,Fraud
0.75,0.000327614,0.000347285,0.000209337,1,Fraud
0,0.005511667,0.049144102,0.062554264,1,Fraud
1,0.001039846,0.000549357,0,0,No Fraud
0.25,0.000900458,0,0,1,Fraud
0.25,0.000150584,0,0,1,Fraud
0,0.009297785,0.293192731,0.358224711,1,Fraud
1,8.64E-05,4.56E-05,0,0,No Fraud
0.25,0.005356641,0.002829944,0,0,No Fraud
0,0.000350693,0.08498217,0.10234348,1,Fraud
0.75,0.000263394,0,0,1,Fraud
0.75,0.000283065,0.003691698,0.004256513,1,Fraud
0.25,0.004878094,1.41E-05,0,1,Fraud
0.25,0.237270058,0.125351113,0,0,No Fraud
1,0.000380418,0.002807517,0.00313221,1,Fraud
1,0.00499866,0.00264082,0,0,No Fraud
0.75,0.001679985,0.000865049,0,1,Fraud
1,0.075877042,0.04008627,0,0,No Fraud
0.25,0.000242129,8.10E-05,0,1,Fraud
0.25,0.008442033,0.004459974,0,0,No Fraud
0.25,0.015614092,0.008249013,0,0,No Fraud
0.25,0.011718787,0.001796503,0,1,Fraud
1,0.017615574,0.009306408,0,0,No Fraud
1,0.008011322,0.004232427,0,0,No Fraud
1,0.017059725,0.009012749,0,0,No Fraud
1,0.317670952,0.429943149,0.314977658,0,No Fraud
0.75,0.001178525,0,0,1,Fraud
1,0.061513917,0.03249815,0,0,No Fraud
0.25,0.005999029,0.003169321,0,0,No Fraud
0.75,0.000458437,9.97E-05,0,1,Fraud
0.25,0.008314814,0.004392763,0,0,No Fraud
1,0.013945229,0.007367343,0,0,No Fraud
1,0.008698522,0.004595478,0,0,No Fraud
0.25,0.003264015,0.000130302,0,1,Fraud
1,0.05191328,0.027426079,0,0,No Fraud
0,0.004790198,0.0381162,0.048844298,1,Fraud
0,0.001798118,0.042987875,0.052798937,1,Fraud
1,0.003114773,0.001645552,0,0,No Fraud
0.25,0.001951277,0,0,1,Fraud
0,0.005065206,0.12424553,0.15251824,1,Fraud
0.25,0.007230963,0.003820159,0,0,No Fraud
0.25,0.010485107,0.002478693,0,1,Fraud
0.25,0.001039846,0.000549357,0,0,No Fraud
0.75,0.001306973,0.000172308,0,1,Fraud
0.25,0.048760171,0.025760274,0,0,No Fraud
0.25,0.093266691,0.04927332,0,0,No Fraud
0.75,0.000299752,0.000203675,5.45E-05,1,Fraud
1,0.067300126,0.035555037,0,0,No Fraud
1,0.003975765,0.002100419,0,0,No Fraud
0.75,0.000157148,0.011257618,0.013428218,1,Fraud
0,0.010547577,7.22E-07,0.006697007,1,Fraud
1,0.026290996,0,0,1,Fraud
0,0.005593666,0.000114391,0.003688606,1,Fraud
1,0.003913546,0.001333664,0,0,No Fraud
0.25,0.019892404,0.010509269,0,0,No Fraud
0,0.012277581,0.187180655,0.23272451,1,Fraud
1,0.019567099,0.010337409,0,0,No Fraud
0.25,0.003652451,0.001371267,0,1,Fraud
0.25,3.78E-06,2.00E-06,0,0,No Fraud
0,0.004512862,0.222688228,0.270463588,1,Fraud
1,0.001755052,0.000927204,0,0,No Fraud
0.25,0.000804993,0.000189561,0,1,Fraud
1,9.80E-05,5.18E-05,0,0,No Fraud
0.75,0.000117158,0,0,1,Fraud
1,0.005607698,0.000360963,0,1,Fraud
0.25,0.002262346,0.000159486,0,1,Fraud
0.25,0.002611564,0.001379704,0,0,No Fraud
0.25,0.000916034,0.000483946,0,0,No Fraud
0.75,2.68E-05,0.000210506,0.000235917,1,Fraud
0.75,0.001563203,0.007722559,0.008287595,1,Fraud
0,0.004922225,0.036245814,0.046680521,1,Fraud
0,0.002730268,0.001198959,0.00317407,1,Fraud
0.25,0.005327835,0.002814725,0,0,No Fraud
1,0.004585903,0,0,1,Fraud
0,0.002405016,0.110167625,0.133912368,1,Fraud
0.25,0.004127589,0,0,1,Fraud
0.75,0.000961667,0.00179441,0.00154578,1,Fraud
1,0.002532382,0.001337872,0,0,No Fraud
0.25,0.004256461,0,0,1,Fraud
0.25,0.014218609,0.007511772,0,0,No Fraud
0.75,0.000587929,0.003642658,0.00400404,1,Fraud
0.25,0.003165811,0.001672516,0,0,No Fraud
1,0.00892731,0.004716349,0,0,No Fraud
1,0.015261041,0.008062494,0,0,No Fraud
0.25,0.000674008,0.000832273,0.000572225,1,Fraud
1,0.023904841,0,0,1,Fraud
0.25,0.022274095,0.011767531,0,0,No Fraud
0.25,0.001570035,0.000829458,0,0,No Fraud
0.25,0.013702945,0.007239343,0,0,No Fraud
0.25,0.001779274,0,0,1,Fraud
0.75,0.000375499,0.000391508,0.000232078,1,Fraud
1,0.001914758,0.001011577,0,0,No Fraud
1,0.057055901,0.030142955,0,0,No Fraud
1,0.000351671,0.00018579,0,0,No Fraud
1,0.010464848,0.005528638,0,0,No Fraud
1,0.002434656,0.001286243,0,0,No Fraud
0.25,0.006951482,0.002616898,0,1,Fraud
0.25,0.008562682,0.004523713,0,0,No Fraud
1,0.007583362,0.004006333,0,0,No Fraud
0.75,9.91E-05,0.004654848,0.005530714,1,Fraud
1,0.125928895,0.066528947,0,0,No Fraud
0.25,0.000934814,0.001397729,0.001086147,1,Fraud
1,0.00866532,0.004577937,0,0,No Fraud
0.25,0.098012183,0.051780391,0,0,No Fraud
0,0.003767302,0.000356331,0.002819869,1,Fraud
0.25,0.051882878,0.027410018,0,0,No Fraud
0.25,0.057041718,0.030135462,0,0,No Fraud
0.75,0.000958703,0,0,1,Fraud
0.25,0.009153632,0.004835915,0,0,No Fraud
0.25,0.001953837,0.001032223,0,0,No Fraud
0.25,0.317670952,0.16782736,0,0,No Fraud
0.25,0.032509072,0.017174726,0,0,No Fraud
1,0.016940432,0.008949726,0,0,No Fraud
0.75,0.00087578,0.005537251,0.006097979,1,Fraud
1,0.207948009,0.109860108,0,0,No Fraud
0.75,6.19E-05,0.000314443,0.000338564,1,Fraud
0.25,0.028583483,0.015100815,0,0,No Fraud
1,0.003381947,0.001786702,0,0,No Fraud
0.25,0.064816773,0.034243067,0,0,No Fraud
0.25,0.12608247,0.066610082,0,0,No Fraud
0.25,0.00806819,0.000180582,0,1,Fraud
0.75,0.000474119,0.001185247,0.001123285,1,Fraud
1,0.014787543,0.007812342,0,0,No Fraud
0.25,0.317670952,0.16782736,0,0,No Fraud
0.25,0.000199772,0,0,1,Fraud
0.25,0.026509485,0.014005111,0,0,No Fraud
0.75,0.00130301,0.005079379,0.005276539,1,Fraud
0.75,4.35E-05,0.000353512,0.00039722,1,Fraud
0.25,0.001527325,0.000806895,0,0,No Fraud
0.25,0.004102157,0,0,1,Fraud
0.25,0.006708767,0.003544279,0,0,No Fraud
1,0.001231455,0.005050714,0.00528752,1,Fraud
0.25,0.008093588,0,0,1,Fraud
0.25,0.005227479,0,0,1,Fraud
0.75,0.00043339,0.000268222,4.72E-05,1,Fraud
0.75,0.000162223,0,0,1,Fraud
0,0.006842375,0.000341361,0.004754093,1,Fraud
0.25,0.010453136,0.005522451,0,0,No Fraud
1,0.068170115,0.036014657,0,0,No Fraud
0.75,5.70E-05,0,0,1,Fraud
1,0.000625579,0.000330497,0,0,No Fraud
0.75,0.000573646,0.000334116,3.73E-05,1,Fraud
1,0.003647732,0.001927117,0,0,No Fraud
1,0.116644131,0.061623754,0,0,No Fraud
0.25,0.001535017,0.000151498,0,1,Fraud
0.75,0.001183632,0.000114072,0,1,Fraud
1,0.042663275,0.022539249,0.027084824,0,No Fraud
0.25,0.019222535,0.010155374,0,0,No Fraud
0.25,0.009862978,0.001209347,0,1,Fraud
0.25,0.000523471,0,0,1,Fraud
0.75,5.43E-05,0,0,1,Fraud
0.25,0.002693281,0.001767121,0.000413671,1,Fraud
0,0.003973665,0.071083487,0.087941845,1,Fraud
0.25,0.00915729,0.004837848,0,0,No Fraud
0,0.000640019,0.042630651,0.051634451,1,Fraud
0.25,0.011153687,3.73E-06,0,1,Fraud
0.25,0.001742118,0,0,1,Fraud
0.75,2.09E-05,2.73E-05,1.95E-05,1,Fraud
1,0.063892693,0.033754871,0,0,No Fraud
0,0.007132131,2.52E-06,0.004530866,1,Fraud
0,0.006810924,0.003294106,0.008282363,1,Fraud
1,0.126966685,0.067077217,0,0,No Fraud
0.75,0.000179319,0,0,1,Fraud
0.25,0.007123141,0.003763196,0,0,No Fraud
0.75,0.000256972,0.000442762,0.000368917,1,Fraud
0.25,0.001037532,0.000548134,0,0,No Fraud
0.25,0.000776461,0.006790513,0.007667044,1,Fraud
0.25,0.034394808,0.018170972,0,0,No Fraud
0.75,0.000394642,0.000339918,0.000157931,1,Fraud
0.25,0.012940258,0.006836411,0,0,No Fraud
0.75,2.32E-05,0.000850197,0.001006952,1,Fraud
0.25,0.011001262,5.46E-05,0,1,Fraud
0.25,0.003861094,0.002039838,0,0,No Fraud
0.25,0.017851468,0.009431031,0,0,No Fraud
0.25,0.009003786,0,0,1,Fraud
0.25,0.031141601,0.016452284,0,0,No Fraud
0.25,0.012724781,0.000384591,0,1,Fraud
1,0.046454784,0.024542325,0,0,No Fraud
1,0.000680415,0.000359467,0,0,No Fraud
0,0.00205882,0.128477803,0.155695445,1,Fraud
0,0.001674966,0.000722983,0.001932144,1,Fraud
0.25,0.004191009,0,0,1,Fraud
0,0.004032862,0.033518687,0.042838792,1,Fraud
0.75,0.000716537,0.005278103,0.005887664,1,Fraud
0.25,0.028164326,0.014879373,0,0,No Fraud
0.25,0.001795393,0.000948516,0,0,No Fraud
0.25,0.026344026,0.013917698,0,0,No Fraud
0,0.001632132,0.000828513,0.002031764,1,Fraud
1,0.00436823,0.002307761,0,0,No Fraud
1,0.019711888,0.010413902,0,0,No Fraud
0.25,0.01014538,0,0,1,Fraud
0.75,0.000310369,8.95E-05,0,1,Fraud
1,0.00341024,0.001801649,0,0,No Fraud
0.25,0.020816796,0.010997631,0,0,No Fraud
0.25,0.017584552,0.001901836,0,1,Fraud
0.25,0.007937748,0,0,1,Fraud
1,0.002977598,0.001573082,0,0,No Fraud
1,0.102994756,0.054412712,0,0,No Fraud
0.25,0.004597707,0.002428994,0,0,No Fraud
0.25,0.005401623,0.002853708,0,0,No Fraud
0,0.006553138,0.375489666,0.455376333,1,Fraud
0,0.003538827,0.01480579,0.020038357,1,Fraud
0,0.004468477,0.028002913,0.036487182,1,Fraud
0.25,0.059021216,0.031181242,0,0,No Fraud
0.25,0.029806703,0.015747049,0,0,No Fraud
0.25,0.004996233,0.002639538,0,0,No Fraud
0.25,0.007935144,0.004192181,0,0,No Fraud
0.25,0.002080365,0.001099069,0,0,No Fraud
1,0.006759669,0.000895644,0,1,Fraud
0,0.010156714,3.04E-05,0.006484483,1,Fraud
1,0.003388951,0.001790402,0,0,No Fraud
0.25,0.005568977,0,0,1,Fraud
1,0.004266741,0.002254143,0,0,No Fraud
0,0.00033653,0.051622678,0.062247263,1,Fraud
0.75,0.000269651,0,0,1,Fraud
0.75,0.000417733,0.002656776,0.00292738,1,Fraud
0.25,0.004106687,0.002267018,0.000117081,1,Fraud
0.25,0.000881846,0.000465884,0,0,No Fraud
0.25,0.001223452,0.000646357,0,0,No Fraud
0.25,0.003329039,0,0,1,Fraud
1,7.61E-05,4.02E-05,0,0,No Fraud
1,0.016885831,0.00892088,0,0,No Fraud
1,0.00836751,0.004420603,0,0,No Fraud
0.25,0.005845707,0,0,1,Fraud
0.25,0.012839801,0.00678334,0,0,No Fraud
0.25,0.00213,0.001125291,0,0,No Fraud
0.25,0.013846234,0.007315043,0,0,No Fraud
0.25,0.002186889,0,0,1,Fraud
0.25,0.005044244,0.002664902,0,0,No Fraud
0.25,0.000287334,0.000414248,0.000315377,1,Fraud
0.25,0.001255614,0.000663348,0,0,No Fraud
0.75,0.000551597,0.000379827,0.000106246,1,Fraud
0.25,0.000248803,0,0,1,Fraud
0.75,0.000724319,0,0,1,Fraud
0.25,0.004558204,0,0,1,Fraud
0.75,0.000123351,2.48E-05,0,1,Fraud
0.25,0.036138352,0.019092095,0,0,No Fraud
0.25,0.035468231,0.018738067,0,0,No Fraud
1,0.012711853,0.006715744,0,0,No Fraud
0,0.004312016,0.001986925,0.005125123,1,Fraud
1,0.004543711,0.002400468,0,0,No Fraud
0.25,0.008154794,0.004308224,0,0,No Fraud
0.25,0.008999094,0.000207468,0,1,Fraud
1,0.000186281,9.84E-05,0,0,No Fraud
0.25,0.016245359,0.008582515,0,0,No Fraud
0.25,0.316964485,0.167454129,0,0,No Fraud
0.25,0.010188191,8.93E-05,0,1,Fraud
0.75,0.000159644,0,0,1,Fraud
0.75,4.45E-05,0,0,1,Fraud
0.25,0.062344464,0.032936933,0,0,No Fraud
0,0.001594696,0.000527884,0.001646739,1,Fraud
1,0.030877926,0.016312983,0,0,No Fraud
0.25,0.009464737,0,0,1,Fraud
0.25,0.012897986,0,0,1,Fraud
0.75,0.000557009,0,0,1,Fraud
0.25,0.067832919,0.035836515,0,0,No Fraud
0.25,0.008053269,0.00013834,0,1,Fraud
0.75,0.000130754,0,0,1,Fraud
0.25,0.010161883,0.00536858,0,0,No Fraud
0.75,0.000117713,0,0,1,Fraud
1,0.005569688,0.002942498,0,0,No Fraud
0.75,0.000207803,0,0,1,Fraud
1,0.056743888,0.029978117,0,0,No Fraud
0.25,0.003794734,0.002004779,0,0,No Fraud
1,0.039525387,0.020881486,0,0,No Fraud
0,0.007165067,0.080938996,0.101811016,1,Fraud
0.25,0.00266445,0,0,1,Fraud
0,0.008040056,0.070060531,0.089294137,1,Fraud
0.75,0.000196372,0,0,1,Fraud
0.25,0.015629507,0.008257157,0,0,No Fraud
0.25,0.001834287,0,0,1,Fraud
1,0.020406062,0.010780638,0,0,No Fraud
0.25,0.004051223,0.002140284,0,0,No Fraud
0.25,0.024493219,0.012939906,0,0,No Fraud
0.25,0.014881193,0.007861818,0,0,No Fraud
0.75,0.000143275,0,0,1,Fraud
1,0.317670952,0.268513316,0.120991669,0,No Fraud
0.75,0.00043431,0.00011424,0,1,Fraud
1,0.206915978,0.109314881,0,0,No Fraud
1,0.00017682,9.34E-05,0,0,No Fraud
0.25,0.02123935,0.011220869,0,0,No Fraud
0.25,0.012924893,0.006828294,0,0,No Fraud
1,0.012498184,0,0,1,Fraud
0.75,0.000554773,0.005061153,0.005729656,1,Fraud
0,0.007064726,0.003740867,0.00898035,1,Fraud
0.75,6.03E-05,0,0,1,Fraud
0.25,0.000902177,0.000476625,0,0,No Fraud
0.75,0.000347788,0,0,1,Fraud
0.75,0.000143478,0,0,1,Fraud
1,0.030985305,0.016369712,0,0,No Fraud
1,0.006394124,0.003378052,0,0,No Fraud
0.25,0.001533296,0.000810049,0,0,No Fraud
1,0.109677127,0.057943046,0,0,No Fraud
0.75,0.000102845,0,0,1,Fraud
0.25,0.000167431,8.85E-05,0,0,No Fraud
0.25,0.092922301,0.049091377,0,0,No Fraud
0.25,0.002581989,0.001364079,0,0,No Fraud
0.25,0.036797671,0.019440418,0,0,No Fraud
0.75,0.000240671,0.000193488,7.97E-05,1,Fraud
0,0.006403595,0.040066276,0.05221192,1,Fraud
1,0.1807394,0.095485647,0,0,No Fraud
0.75,0.000185489,0.002336291,0.002689701,1,Fraud
0.25,0.011342955,0.00016828,0,1,Fraud
0.25,0.004430043,0.00171077,0,1,Fraud
0.25,0.011584179,0.000764319,0,1,Fraud
0.25,0.004607495,0.001065183,0,1,Fraud
0.75,0.001211348,0,0,1,Fraud
0.25,0.006658616,0,0,1,Fraud
0.25,0.000253155,0.001881719,0.002100497,1,Fraud
1,0.005562297,0,0,1,Fraud
0,0.005964845,0.034379181,0.045099347,1,Fraud
1,0.068396315,0.03613416,0,0,No Fraud
0.25,0.191811342,0.101335016,0,0,No Fraud
0.75,8.21E-05,0.001901161,0.002232434,1,Fraud
1,0.029515009,0.015592946,0,0,No Fraud
0.25,0.010532473,0.000411546,0,1,Fraud
0.75,5.10E-05,0.000527374,0.000601341,1,Fraud
0.25,0.317670952,0.16782736,0,0,No Fraud
0.25,0.01465274,0.007741125,0,0,No Fraud
1,0.00311591,0.001646153,0,0,No Fraud
0.25,0.011522384,0,0,1,Fraud
1,0.012810857,0.006768048,0,0,No Fraud
0.25,0.005476331,0.000256423,0,1,Fraud
0,0.003508478,0.045032369,0.056341576,1,Fraud
0.25,0.007879637,0.004162857,0,0,No Fraud
0.75,0.000159499,0,0,1,Fraud
0.25,0.059148055,0.031248252,0,0,No Fraud
0.25,0.001814414,0.000534446,0,1,Fraud
0.75,0.000138907,0.000191894,0.000142408,1,Fraud
1,0.016854966,0,0,1,Fraud
0.25,0.009329024,0,0,1,Fraud
0.25,0.068476194,0.036176361,0,0,No Fraud
1,0.055136478,0.029128913,0,0,No Fraud
1,0.026335313,0.013913095,0,0,No Fraud
1,0.004025394,0.002126638,0,0,No Fraud
0.25,0.013309492,0.00703148,0,0,No Fraud
0.25,0.027743998,0.014657311,0,0,No Fraud
0.25,0.101973248,0.053873044,0,0,No Fraud
0.75,0.000320344,0.006049599,0.007066274,1,Fraud
0.25,0.083528953,0.044128818,0,0,No Fraud
0,0.005335684,0.000275203,0.003718069,1,Fraud
0.25,0.002126522,0.001123454,0,0,No Fraud
0.25,0.020695544,0.010933573,0,0,No Fraud
1,0.009478217,0.005007395,0,0,No Fraud
1,0.025732592,0.013594674,0,0,No Fraud
0.25,0.021633635,0.011429171,0,0,No Fraud
0,0.012213082,0.122293842,0.154710785,1,Fraud
0.75,4.11E-05,0.001552521,0.001839546,1,Fraud
0.25,0.014047708,0,0,1,Fraud
1,0.000850627,0.000449391,0,0,No Fraud
1,0.044488928,0.023503752,0,0,No Fraud
0.25,0.039115131,0.020664745,0,0,No Fraud
0.25,0.011526282,0.0060894,0,0,No Fraud
1,0.001615202,0.00085332,0,0,No Fraud
0.25,0.002565145,0,0,1,Fraud
0.25,0.002735691,0.000351414,0,1,Fraud
0.25,0.014626665,0.00772735,0,0,No Fraud
0.75,0.000182089,0,0,1,Fraud
0,0.007035467,0.033696281,0.044958409,1,Fraud
0.25,0.062517914,0.033028568,0,0,No Fraud
0.25,0.00507261,0,0,1,Fraud
0.25,0.003814204,0.001032172,0,1,Fraud
0,0.004040139,0.004310365,0.007744539,1,Fraud
0.75,0.000383465,0.000474593,0.000326863,1,Fraud
0.75,0.000635443,0,0,1,Fraud
0.25,0.095653973,0.050534535,0,0,No Fraud
0.25,0.000693553,0.000366408,0,0,No Fraud
0.75,0.000367271,0.002083896,0.002271,1,Fraud
0.75,0.000366551,0,0,1,Fraud
0.75,6.14E-05,0,0,1,Fraud
0.25,0.068712628,0.03630127,0,0,No Fraud
0,0.007988278,0.003092739,0.00878783,1,Fraud
0,0.004210437,0.000864848,0.003712266,1,Fraud
0,0.004499481,0.117334342,0.143854096,1,Fraud
0.25,0.007061495,0.000374977,0,1,Fraud
1,0.006638512,2.06E-06,0,1,Fraud
0.25,0.01099469,0.005808557,0,0,No Fraud
0.25,0.254778207,0.134600767,0,0,No Fraud
0.75,0.000865964,0,0,1,Fraud
0.25,0.317670952,0.16782736,0,0,No Fraud
0.25,0.020011936,0.010572419,0,0,No Fraud
0.25,0.04824526,0.025488244,0,0,No Fraud
0.25,0.035202395,0.018597624,0,0,No Fraud
0,0.009035862,0.125820748,0.156931913,1,Fraud
1,0.317670952,0.460153507,0.351280652,0,No Fraud
0.25,0.000816024,0,0,1,Fraud
0.25,0.009685619,0.000903381,0,1,Fraud
0.25,0.238684657,0.126098454,0,0,No Fraud
1,0.00190264,0.001005175,0,0,No Fraud
0.25,0.01149579,0.006073291,0,0,No Fraud
0.25,0.010164666,0.005370051,0,0,No Fraud
0.25,0.004046683,0,0,1,Fraud
0.75,0.000213969,0.000214399,0.000121799,1,Fraud
0.25,0.004869379,0.000459478,0,1,Fraud
1,0.041651455,0.022004699,0,0,No Fraud
0.75,0.00195785,0,0,1,Fraud
1,0.02246904,0,0,1,Fraud
0.25,0.003750464,0,0,1,Fraud
1,0.002031319,0.001073157,0,0,No Fraud
0.25,0.012067621,0.006375392,0,0,No Fraud
1,0.09294606,0.049103929,0,0,No Fraud
1,0.00618204,0.00301809,0,1,Fraud
0.75,0.000208552,0.000854292,0.00089418,1,Fraud
0.25,0.217798509,0.115064184,0,0,No Fraud
0.75,0.000165721,8.73E-06,0,1,Fraud
1,0.131928336,0.069698486,0,0,No Fraud
0.25,0.007995239,0.00422393,0,0,No Fraud
0,0.003970795,0.000347352,0.002938268,1,Fraud
0.75,0.000462405,0,0,1,Fraud
0.25,0.043562916,0.023014535,0,0,No Fraud
1,0.004968261,0.00262476,0,0,No Fraud
0.25,0.003081061,0.001627742,0,0,No Fraud
0.25,0.010014003,0.000855114,0,1,Fraud
0.75,0.000220463,0,0,1,Fraud
1,0.022126979,0,0,1,Fraud
0.5,0.000219655,0,0,1,Fraud
0.25,0.001463623,0.00077324,0,0,No Fraud
1,0.009715843,0.005132935,0,0,No Fraud
1,0.009766966,0.005159943,0,0,No Fraud
0.25,0.012366143,0.006533103,0,0,No Fraud
0.25,0.059380256,0.031370925,0,0,No Fraud
1,0.027210688,0.00111043,0,1,Fraud
0.75,0.000937329,0.003235588,0.003293057,1,Fraud
1,0.055315037,0.00026082,0,1,Fraud
1,0.008950161,0.00472842,0,0,No Fraud
0.25,0.028237938,0.014918262,0,0,No Fraud
0.75,0.00029771,0.001615607,0.001752431,1,Fraud
1,0.001465444,0.000774202,0,0,No Fraud
0.75,0.000249216,0.000515096,0.000460762,1,Fraud
1,0.026382421,0.013937982,0,0,No Fraud
1,0.032733378,0.017293229,0,0,No Fraud
0.75,0.000197989,0.012076747,0.014386617,1,Fraud
0.25,0,0,0,0,No Fraud
0.25,0.003929327,0.000225224,0,1,Fraud
0.25,0.012926718,1.25E-05,0,1,Fraud
0.75,0.000354444,0,0,1,Fraud
0.25,0.000859659,0,0,1,Fraud
0.75,0.000644491,0,0,1,Fraud
0.25,0.008189936,0.004326789,0,0,No Fraud
0.25,0.020482844,0.010821202,0,0,No Fraud
0.25,0.005003146,0.00264319,0,0,No Fraud
0.75,0.000108382,0.00347597,0.004108175,1,Fraud
1,0.17437918,0.092125507,0,0,No Fraud
1,0.006972548,0.003683636,0,0,No Fraud
0.25,0.002123245,0.002615684,0.001795254,1,Fraud
0.25,0.008694156,0,0,1,Fraud
1,0.29528958,0.156003154,0,0,No Fraud
1,0.004016365,0.002121868,0,0,No Fraud
0.75,0.000255008,0.001075976,0.00113108,1,Fraud
1,0.013583355,0,0,1,Fraud
0.25,0.002991764,0,0,1,Fraud
0.25,0.018599988,0.009826479,0,0,No Fraud
1,0.000445291,0.00023525,0,0,No Fraud
1,7.01E-05,3.70E-05,0,0,No Fraud
0.25,0.001230801,0.000265553,0,1,Fraud
0.25,0.000290065,0.000153243,0,0,No Fraud
0.25,0.005205108,0.002749888,0,0,No Fraud
0.25,0.004639937,0.002451305,0,0,No Fraud
0.25,0.002847324,0.001504257,0,0,No Fraud
0.25,0.055132604,0.029126866,0,0,No Fraud
0,0.005922487,1.18E-05,0.003774075,1,Fraud
0.75,0.000723493,0,0,1,Fraud
0,0.006411738,0.000655148,0.004857772,1,Fraud
0.25,0.317670952,0.16782736,0,0,No Fraud
0.75,0.000248469,0,0,1,Fraud
0.25,0.02735749,0.014453117,0,0,No Fraud
1,0.012756877,0.00673953,0,0,No Fraud
0.25,0.003930454,0,0,1,Fraud
1,0.000550235,0.000290692,0,0,No Fraud
1,0.008000002,0.004226446,0,0,No Fraud
1,0.011758,0,0,1,Fraud
0.75,0.000208587,0,0,1,Fraud
1,0.005225713,0.002760774,0,0,No Fraud
0.25,0.000690267,0.000364672,0,0,No Fraud
0.25,0.003878144,9.48E-06,0,1,Fraud
0.25,0.127427797,0.067320825,0,0,No Fraud
0.75,0.000146907,0,0,1,Fraud
0.25,0.317670952,0.16782736,0,0,No Fraud
0.25,0.004330841,0.002288008,0,0,No Fraud
0.25,5.88E-05,0,0,1,Fraud
0.25,0.028499277,0.015056329,0,0,No Fraud
0.25,0.000970436,0.000512687,0,0,No Fraud
0.25,0.00353699,0.006170104,0.00516899,1,Fraud
0.25,0.229314875,0.121148345,0,0,No Fraud
0.75,0.000814263,0,0,1,Fraud
0.75,3.30E-05,0,0,1,Fraud
0.75,0.0005155,0.008123521,0.009434556,1,Fraud
1,0.083932381,0.044341951,0,0,No Fraud
0.25,0.000789521,0.000417108,0,0,No Fraud
0.75,0.000204219,0.000829806,0.000867507,1,Fraud
1,0.00781378,0.004128064,0,0,No Fraud
0.25,0.113985895,0.060219393,0,0,No Fraud
1,0.002356417,0.001244908,0,0,No Fraud
0.25,0.018584075,0.009818072,0,0,No Fraud
0.25,0.010058238,0,0,1,Fraud
0.25,0.00224583,0.001186485,0,0,No Fraud
0.25,0.002479991,0.000287388,0,1,Fraud
1,0.002038851,0.001077136,0,0,No Fraud
0,0.012095169,0.008864071,0.018330351,1,Fraud
0.25,0.000626755,0.000331118,0,0,No Fraud
0.25,0.001173993,0.000620227,0,0,No Fraud
